Date,Close
9/1/2015 16:00:00,45.11
9/2/2015 16:00:00,45.97
9/3/2015 16:00:00,45.91
9/4/2015 16:00:00,45.49
9/8/2015 16:00:00,46.3
9/9/2015 16:00:00,45.75
9/10/2015 16:00:00,45.88
9/11/2015 16:00:00,46.18
9/14/2015 16:00:00,46.11
9/15/2015 16:00:00,46.72
9/16/2015 16:00:00,46.8
9/17/2015 16:00:00,46.74
9/18/2015 16:00:00,46.09
9/21/2015 16:00:00,46.12
9/22/2015 16:00:00,45.67
9/23/2015 16:00:00,45.89
9/24/2015 16:00:00,45.63
9/25/2015 16:00:00,45.6
9/28/2015 16:00:00,44.76
9/29/2015 16:00:00,44.87
9/30/2015 16:00:00,45.43
10/1/2015 16:00:00,45.24
10/2/2015 16:00:00,45.53
10/5/2015 16:00:00,46.08
10/6/2015 16:00:00,45.75
10/7/2015 16:00:00,46.25
10/8/2015 16:00:00,46.46
10/9/2015 16:00:00,46.28
10/13/2015 16:00:00,46.27
10/14/2015 16:00:00,45.75
10/15/2015 16:00:00,46.15
10/16/2015 16:00:00,46.57
10/19/2015 16:00:00,47
10/20/2015 16:00:00,46.79
10/21/2015 16:00:00,47.08
10/22/2015 16:00:00,47.7
10/23/2015 16:00:00,48.58
10/26/2015 16:00:00,48.4
10/27/2015 16:00:00,48.65
10/28/2015 16:00:00,48.93
10/29/2015 16:00:00,48.84
10/30/2015 16:00:00,48.3
11/2/2015 16:00:00,48.92
11/3/2015 16:00:00,48.87
11/4/2015 16:00:00,49.13
11/5/2015 16:00:00,49.15
11/6/2015 16:00:00,49.55
11/9/2015 16:00:00,49.07
11/10/2015 16:00:00,49.08
11/11/2015 16:00:00,48.94
11/12/2015 16:00:00,48.33
11/13/2015 16:00:00,47.89
11/16/2015 16:00:00,48.64
11/18/2015 16:00:00,49.39
11/19/2015 16:00:00,49.25
11/24/2015 16:00:00,49.45
11/25/2015 16:00:00,49.45
11/26/2015 16:00:00,49.7
11/27/2015 16:00:00,49.75
11/30/2015 16:00:00,49.48
12/1/2015 16:00:00,50
12/2/2015 16:00:00,49.39
12/3/2015 16:00:00,48.68
12/4/2015 16:00:00,49.81
12/7/2015 16:00:00,49.99
12/9/2015 16:00:00,49.46
12/10/2015 16:00:00,49.88
12/11/2015 16:00:00,49.26
12/14/2015 16:00:00,49.47
12/15/2015 16:00:00,50.04
12/16/2015 16:00:00,50.94
12/17/2015 16:00:00,50.77
12/18/2015 16:00:00,49.89
12/21/2015 16:00:00,50.23
12/22/2015 16:00:00,50.55
12/23/2015 16:00:00,50.92
12/24/2015 16:00:00,50.62
12/29/2015 16:00:00,50.97
12/30/2015 16:00:00,50.88
12/31/2015 16:00:00,50.2
1/4/2016 16:00:00,49.76
1/5/2016 16:00:00,50.04
1/7/2016 16:00:00,48.63
1/11/2016 16:00:00,48.55
1/12/2016 16:00:00,49.06
1/13/2016 16:00:00,48.15
1/14/2016 16:00:00,48.95
1/15/2016 16:00:00,48.44
1/18/2016 16:00:00,48.23
1/19/2016 16:00:00,48.6
1/20/2016 16:00:00,47.82
1/21/2016 16:00:00,47.38
1/22/2016 16:00:00,47.89
1/25/2016 16:00:00,47.56
1/26/2016 16:00:00,47.56
1/27/2016 16:00:00,47.1
1/28/2016 16:00:00,47.23
1/29/2016 16:00:00,48.21
2/1/2016 16:00:00,47.95
2/2/2016 16:00:00,47.41
2/3/2016 16:00:00,46.75
2/4/2016 16:00:00,46.8
2/5/2016 16:00:00,46.35
2/8/2016 16:00:00,45.84
2/9/2016 16:00:00,45.65
2/10/2016 16:00:00,45.87
2/11/2016 16:00:00,45.34
2/12/2016 16:00:00,45.9
2/16/2016 16:00:00,46.8
2/17/2016 16:00:00,46.99
2/18/2016 16:00:00,46.9
2/19/2016 16:00:00,46.95
2/22/2016 16:00:00,47.42
2/23/2016 16:00:00,47.11
2/24/2016 16:00:00,47.01
2/25/2016 16:00:00,47
2/26/2016 16:00:00,46.87
2/29/2016 16:00:00,46.53
3/1/2016 16:00:00,47.21
3/2/2016 16:00:00,47.5
3/3/2016 16:00:00,47.55
3/4/2016 16:00:00,47.45
3/7/2016 16:00:00,47.26
3/8/2016 16:00:00,47.31
3/9/2016 16:00:00,46.89
3/10/2016 16:00:00,47.25
3/11/2016 16:00:00,47.68
3/14/2016 16:00:00,47.75
3/15/2016 16:00:00,47.98
3/16/2016 16:00:00,47.41
3/17/2016 16:00:00,47.24
3/18/2016 16:00:00,47.61
3/21/2016 16:00:00,47.58
3/22/2016 16:00:00,47.33
3/23/2016 16:00:00,47.7
3/24/2016 16:00:00,47.76
3/28/2016 16:00:00,47.57
3/29/2016 16:00:00,47.55
3/30/2016 16:00:00,47.42
3/31/2016 16:00:00,47.44
4/1/2016 16:00:00,47.82
4/4/2016 16:00:00,47.84
4/5/2016 16:00:00,47.67
4/6/2016 16:00:00,47.99
4/7/2016 16:00:00,47.63
4/8/2016 16:00:00,47.22
4/11/2016 16:00:00,46.72
4/12/2016 16:00:00,46.66
4/13/2016 16:00:00,47.33
4/14/2016 16:00:00,47.5
4/15/2016 16:00:00,47.41
4/18/2016 16:00:00,47.53
4/19/2016 16:00:00,47.19
4/20/2016 16:00:00,47.18
4/21/2016 16:00:00,47.25
4/22/2016 16:00:00,47.02
4/25/2016 16:00:00,47
4/26/2016 16:00:00,46.84
4/27/2016 16:00:00,46.93
4/28/2016 16:00:00,46.16
4/29/2016 16:00:00,45.99
5/2/2016 16:00:00,46.32
5/3/2016 16:00:00,46.56
5/4/2016 16:00:00,46.85
5/5/2016 16:00:00,46.83
5/6/2016 16:00:00,47.17
5/9/2016 16:00:00,47.39
5/10/2016 16:00:00,47.76
5/11/2016 16:00:00,47.15
5/12/2016 16:00:00,47.05
5/13/2016 16:00:00,47.05
5/16/2016 16:00:00,47.36
5/17/2016 16:00:00,46.94
5/18/2016 16:00:00,47.4
5/19/2016 16:00:00,47.53
5/20/2016 16:00:00,47.91
5/24/2016 16:00:00,48.55
5/25/2016 16:00:00,48.44
5/26/2016 16:00:00,48.27
5/27/2016 16:00:00,48.66
5/30/2016 16:00:00,48.67
5/31/2016 16:00:00,48.92
6/1/2016 16:00:00,48.79
6/2/2016 16:00:00,49.06
6/3/2016 16:00:00,48.36
6/6/2016 16:00:00,48.08
6/7/2016 16:00:00,48
6/8/2016 16:00:00,47.89
6/9/2016 16:00:00,47.9
6/10/2016 16:00:00,47.62
6/13/2016 16:00:00,47.42
6/14/2016 16:00:00,47.5
6/15/2016 16:00:00,47.71
6/16/2016 16:00:00,48.01
6/17/2016 16:00:00,47.51
6/20/2016 16:00:00,47.53
6/21/2016 16:00:00,47.5
6/22/2016 16:00:00,47.45
6/23/2016 16:00:00,47.8
6/24/2016 16:00:00,47.02
6/27/2016 16:00:00,46.38
6/28/2016 16:00:00,47.05
6/29/2016 16:00:00,47.66
6/30/2016 16:00:00,48.05
7/4/2016 16:00:00,48.59
7/5/2016 16:00:00,48.11
7/6/2016 16:00:00,48.29
7/7/2016 16:00:00,48.41
7/8/2016 16:00:00,49.3
7/11/2016 16:00:00,49.8
7/12/2016 16:00:00,49.79
7/13/2016 16:00:00,49.6
7/14/2016 16:00:00,49.56
7/15/2016 16:00:00,49.65
7/18/2016 16:00:00,49.79
7/19/2016 16:00:00,49.98
7/20/2016 16:00:00,50.37
7/21/2016 16:00:00,50.22
7/22/2016 16:00:00,50.75
7/25/2016 16:00:00,50.9
7/26/2016 16:00:00,50.79
7/27/2016 16:00:00,50.72
7/28/2016 16:00:00,50.72
7/29/2016 16:00:00,50.4
8/2/2016 16:00:00,50.2
8/3/2016 16:00:00,50.21
8/4/2016 16:00:00,50.04
8/5/2016 16:00:00,51.04
8/8/2016 16:00:00,51
8/9/2016 16:00:00,50.89
8/10/2016 16:00:00,50.47
8/11/2016 16:00:00,50.47
8/12/2016 16:00:00,50.34
8/15/2016 16:00:00,50.32
8/16/2016 16:00:00,49.8
8/17/2016 16:00:00,49.91
8/18/2016 16:00:00,49.65
8/19/2016 16:00:00,49.96
8/22/2016 16:00:00,50.31
8/23/2016 16:00:00,50.27
8/24/2016 16:00:00,50.06
8/25/2016 16:00:00,50
8/26/2016 16:00:00,50.2
8/29/2016 16:00:00,50.52
8/30/2016 16:00:00,50.72
8/31/2016 16:00:00,50.71
9/1/2016 16:00:00,50.57
9/2/2016 16:00:00,50.44
9/6/2016 16:00:00,50
9/7/2016 16:00:00,50.22
9/8/2016 16:00:00,50.2
9/9/2016 16:00:00,49.43
9/12/2016 16:00:00,50.21
9/13/2016 16:00:00,49.73
9/14/2016 16:00:00,49.78
9/15/2016 16:00:00,50.13
9/16/2016 16:00:00,50.14
9/19/2016 16:00:00,50.12
9/20/2016 16:00:00,50.17
9/21/2016 16:00:00,50.32
9/22/2016 16:00:00,50.45
9/23/2016 16:00:00,50.6
9/26/2016 16:00:00,50.43
9/27/2016 16:00:00,50.6
9/28/2016 16:00:00,50.52
9/29/2016 16:00:00,50.23
9/30/2016 16:00:00,50.47
10/3/2016 16:00:00,50.3
10/4/2016 16:00:00,50.35
10/5/2016 16:00:00,50.55
10/6/2016 16:00:00,50.7
10/7/2016 16:00:00,50.82
10/11/2016 16:00:00,50.24
10/12/2016 16:00:00,50.4
10/13/2016 16:00:00,50.01
10/14/2016 16:00:00,49.83
10/17/2016 16:00:00,49.58
10/18/2016 16:00:00,49.87
10/19/2016 16:00:00,50.01
10/20/2016 16:00:00,50.3
10/21/2016 16:00:00,50.72
10/24/2016 16:00:00,51.19
10/25/2016 16:00:00,50.85
10/26/2016 16:00:00,50.87
10/27/2016 16:00:00,50.75
10/28/2016 16:00:00,50.57
10/31/2016 16:00:00,50.72
11/1/2016 16:00:00,50.27
11/2/2016 16:00:00,49.97
11/3/2016 16:00:00,49.71
11/4/2016 16:00:00,49.72
11/7/2016 16:00:00,50.68
11/8/2016 16:00:00,50.62
11/9/2016 16:00:00,51.46
11/10/2016 16:00:00,52
11/11/2016 16:00:00,52.16
11/14/2016 16:00:00,52.21
11/15/2016 16:00:00,52.21
11/16/2016 16:00:00,52.05
11/17/2016 16:00:00,52.6
11/18/2016 16:00:00,52.48
11/21/2016 16:00:00,52.49
11/22/2016 16:00:00,52.79
11/23/2016 16:00:00,52.98
11/24/2016 16:00:00,53.25
11/25/2016 16:00:00,53.42
11/28/2016 16:00:00,52.63
11/29/2016 16:00:00,52.79
11/30/2016 16:00:00,52.67
12/1/2016 16:00:00,52.01
12/2/2016 16:00:00,51.87
12/5/2016 16:00:00,52.16
12/6/2016 16:00:00,52.39
12/7/2016 16:00:00,52.88
12/8/2016 16:00:00,52.81
12/9/2016 16:00:00,53.08
12/12/2016 16:00:00,52.83
12/13/2016 16:00:00,53.23
12/14/2016 16:00:00,53.34
12/15/2016 16:00:00,53.83
12/16/2016 16:00:00,53.71
12/19/2016 16:00:00,54.04
12/20/2016 16:00:00,54.13
12/21/2016 16:00:00,54.18
12/22/2016 16:00:00,54.35
12/23/2016 16:00:00,54.62
12/28/2016 16:00:00,54.09
12/29/2016 16:00:00,53.89
12/30/2016 16:00:00,53.35
1/3/2017 16:00:00,53.8
1/4/2017 16:00:00,53.6
1/5/2017 16:00:00,53.33
1/6/2017 16:00:00,53.49
1/9/2017 16:00:00,53.31
1/10/2017 16:00:00,53.32
1/11/2017 16:00:00,53.21
1/12/2017 16:00:00,52.96
1/13/2017 16:00:00,53
1/16/2017 16:00:00,53.48
1/17/2017 16:00:00,52.55
1/18/2017 16:00:00,53.49
1/19/2017 16:00:00,53.5
1/20/2017 16:00:00,53.7
1/23/2017 16:00:00,53.38
1/24/2017 16:00:00,53.28
1/25/2017 16:00:00,53.32
1/26/2017 16:00:00,53.43
1/27/2017 16:00:00,53.51
1/30/2017 16:00:00,53.13
1/31/2017 16:00:00,52.64
2/1/2017 16:00:00,52.83
2/2/2017 16:00:00,52.73
2/3/2017 16:00:00,53.15
2/6/2017 16:00:00,53.3
2/7/2017 16:00:00,53.63
2/8/2017 16:00:00,53.63
2/9/2017 16:00:00,53.89
2/10/2017 16:00:00,53.89
2/13/2017 16:00:00,54.12
2/14/2017 16:00:00,54.32
2/15/2017 16:00:00,54.62
2/16/2017 16:00:00,54.6
2/17/2017 16:00:00,54.75
2/21/2017 16:00:00,55.27
2/22/2017 16:00:00,55.26
2/23/2017 16:00:00,55.15
2/24/2017 16:00:00,55.21
2/27/2017 16:00:00,55.51
2/28/2017 16:00:00,55.9
3/1/2017 16:00:00,56.88
3/2/2017 16:00:00,56.81
3/3/2017 16:00:00,56.76
3/6/2017 16:00:00,56.72
3/7/2017 16:00:00,56.57
3/8/2017 16:00:00,56.8
3/9/2017 16:00:00,56.9
3/10/2017 16:00:00,56.88
3/13/2017 16:00:00,56.86
3/14/2017 16:00:00,56.84
3/15/2017 16:00:00,56.54
3/16/2017 16:00:00,56.63
3/17/2017 16:00:00,56.52
3/20/2017 16:00:00,56.47
3/21/2017 16:00:00,55.81
3/22/2017 16:00:00,55.74
3/23/2017 16:00:00,55.77
3/24/2017 16:00:00,55.62
3/27/2017 16:00:00,55.56
3/28/2017 16:00:00,55.99
3/29/2017 16:00:00,55.84
3/30/2017 16:00:00,56.01
3/31/2017 16:00:00,55.73
4/3/2017 16:00:00,56
4/4/2017 16:00:00,56.12
4/5/2017 16:00:00,56.05
4/6/2017 16:00:00,56.14
4/7/2017 16:00:00,56.08
4/10/2017 16:00:00,55.76
4/11/2017 16:00:00,55.7
4/12/2017 16:00:00,55.23
4/13/2017 16:00:00,55.13
4/17/2017 16:00:00,55.51
4/18/2017 16:00:00,55.65
4/19/2017 16:00:00,55.95
4/20/2017 16:00:00,56.37
4/21/2017 16:00:00,56.33
4/24/2017 16:00:00,56.96
4/25/2017 16:00:00,57.54
4/26/2017 16:00:00,57.71
4/27/2017 16:00:00,57.79
4/28/2017 16:00:00,57.8
5/1/2017 16:00:00,58.03
5/2/2017 16:00:00,58.22
5/3/2017 16:00:00,58.17
5/4/2017 16:00:00,58.41
5/5/2017 16:00:00,58.19
5/8/2017 16:00:00,58.36
5/9/2017 16:00:00,58.44
5/10/2017 16:00:00,58.23
5/11/2017 16:00:00,58.27
5/12/2017 16:00:00,58.25
5/15/2017 16:00:00,58.22
5/16/2017 16:00:00,58
5/17/2017 16:00:00,57.07
5/18/2017 16:00:00,57.25
5/19/2017 16:00:00,57.24
5/23/2017 16:00:00,57.66
5/24/2017 16:00:00,57.4
5/25/2017 16:00:00,57.91
5/26/2017 16:00:00,57.86
5/29/2017 16:00:00,58.18
5/30/2017 16:00:00,57.82
5/31/2017 16:00:00,57.99
6/1/2017 16:00:00,58.45
6/2/2017 16:00:00,58.56
6/5/2017 16:00:00,58.46
6/6/2017 16:00:00,58.14
6/7/2017 16:00:00,58.59
6/8/2017 16:00:00,58.54
6/9/2017 16:00:00,58.26
6/12/2017 16:00:00,57.67
6/13/2017 16:00:00,57.49
6/14/2017 16:00:00,57.48
6/15/2017 16:00:00,57.53
6/16/2017 16:00:00,57.31
6/19/2017 16:00:00,57.74
6/20/2017 16:00:00,57.59
6/21/2017 16:00:00,57.82
6/22/2017 16:00:00,57.42
6/23/2017 16:00:00,57.35
6/26/2017 16:00:00,57.32
6/27/2017 16:00:00,56.56
6/28/2017 16:00:00,56.42
6/29/2017 16:00:00,55.85
6/30/2017 16:00:00,55.8
7/4/2017 16:00:00,56.02
7/5/2017 16:00:00,56
7/6/2017 16:00:00,55.5
7/7/2017 16:00:00,55.49
7/10/2017 16:00:00,55.55
7/11/2017 16:00:00,55.67
7/12/2017 16:00:00,55.29
7/13/2017 16:00:00,55.32
7/14/2017 16:00:00,55.23
7/17/2017 16:00:00,55.41
7/18/2017 16:00:00,55.15
7/19/2017 16:00:00,55.34
7/20/2017 16:00:00,55.33
7/21/2017 16:00:00,55.04
7/24/2017 16:00:00,54.89
7/25/2017 16:00:00,55.03
7/26/2017 16:00:00,54.77
7/27/2017 16:00:00,55.18
7/28/2017 16:00:00,54.62
7/31/2017 16:00:00,54.73
8/1/2017 16:00:00,55.16
8/2/2017 16:00:00,55.33
8/3/2017 16:00:00,55.24
8/4/2017 16:00:00,55.67
8/8/2017 16:00:00,55.71
8/9/2017 16:00:00,55.86
8/10/2017 16:00:00,55.26
8/11/2017 16:00:00,55.1
8/14/2017 16:00:00,55.82
8/15/2017 16:00:00,55.92
8/16/2017 16:00:00,55.45
8/17/2017 16:00:00,54.83
8/18/2017 16:00:00,54.3
8/21/2017 16:00:00,54.33
8/22/2017 16:00:00,54.85
8/23/2017 16:00:00,54.58
8/24/2017 16:00:00,54.38
8/25/2017 16:00:00,54.28
8/28/2017 16:00:00,54.38
8/29/2017 16:00:00,54.54
8/30/2017 16:00:00,55.23
8/31/2017 16:00:00,54.95
9/1/2017 16:00:00,54.61
9/5/2017 16:00:00,54.21
9/6/2017 16:00:00,53.7
9/7/2017 16:00:00,53.24
9/8/2017 16:00:00,53.26
9/11/2017 16:00:00,53.72
9/12/2017 16:00:00,54.15
9/13/2017 16:00:00,54.22
9/14/2017 16:00:00,54.2
9/15/2017 16:00:00,54.31
9/18/2017 16:00:00,54.88
9/19/2017 16:00:00,54.83
9/20/2017 16:00:00,54.86
9/21/2017 16:00:00,54.77
9/22/2017 16:00:00,54.78
9/25/2017 16:00:00,54.82
9/26/2017 16:00:00,54.72
9/27/2017 16:00:00,55.5
9/28/2017 16:00:00,55.38
9/29/2017 16:00:00,55.7
10/2/2017 16:00:00,56.16
10/3/2017 16:00:00,56.17
10/4/2017 16:00:00,56.18
10/5/2017 16:00:00,56.94
10/6/2017 16:00:00,56.76
10/10/2017 16:00:00,56.65
10/11/2017 16:00:00,56.52
10/12/2017 16:00:00,56.47
10/13/2017 16:00:00,56.59
10/16/2017 16:00:00,56.89
10/17/2017 16:00:00,56.94
10/18/2017 16:00:00,56.7
10/19/2017 16:00:00,56.78
10/20/2017 16:00:00,57.7
10/23/2017 16:00:00,57.63
10/24/2017 16:00:00,57.86
10/25/2017 16:00:00,58.15
10/26/2017 16:00:00,58.49
10/27/2017 16:00:00,58.8
10/30/2017 16:00:00,58.61
10/31/2017 16:00:00,59.03
11/1/2017 16:00:00,58.93
11/2/2017 16:00:00,58.71
11/3/2017 16:00:00,58.67
11/6/2017 16:00:00,58.55
11/7/2017 16:00:00,58.79
11/8/2017 16:00:00,58.61
11/9/2017 16:00:00,58.25
11/10/2017 16:00:00,58.25
11/13/2017 16:00:00,58.5
11/14/2017 16:00:00,58.4
11/15/2017 16:00:00,58.2
11/16/2017 16:00:00,58.69
11/17/2017 16:00:00,58.56
11/20/2017 16:00:00,58.85
11/21/2017 16:00:00,59.12
11/22/2017 16:00:00,58.71
11/23/2017 16:00:00,58.83
11/24/2017 16:00:00,58.87
11/27/2017 16:00:00,59.1
11/28/2017 16:00:00,59.9
11/29/2017 16:00:00,60.1
11/30/2017 16:00:00,60.84
12/1/2017 16:00:00,59.76
12/4/2017 16:00:00,59.73
12/5/2017 16:00:00,59.49
12/6/2017 16:00:00,59.89
12/7/2017 16:00:00,60.35
12/8/2017 16:00:00,60.73
12/11/2017 16:00:00,60.91
12/12/2017 16:00:00,61.09
12/13/2017 16:00:00,60.84
12/14/2017 16:00:00,60.32
12/15/2017 16:00:00,61.35
12/18/2017 16:00:00,61.7
12/19/2017 16:00:00,61.5
12/20/2017 16:00:00,61.31
12/21/2017 16:00:00,60.95
12/22/2017 16:00:00,60.85
12/27/2017 16:00:00,60.41
12/28/2017 16:00:00,59.94
12/29/2017 16:00:00,59.7
1/2/2018 16:00:00,59.79
1/3/2018 16:00:00,60.37
1/4/2018 16:00:00,60.46
1/5/2018 16:00:00,60.44
1/8/2018 16:00:00,60.62
1/9/2018 16:00:00,60.89
1/10/2018 16:00:00,61.22
1/11/2018 16:00:00,61.54
1/12/2018 16:00:00,61.71
1/15/2018 16:00:00,62.3
1/16/2018 16:00:00,61.34
1/17/2018 16:00:00,61.84
1/18/2018 16:00:00,61.75
1/19/2018 16:00:00,62.41
1/22/2018 16:00:00,62.64
1/23/2018 16:00:00,62.69
1/24/2018 16:00:00,62.18
1/25/2018 16:00:00,62.38
1/26/2018 16:00:00,62.85
1/29/2018 16:00:00,62.58
1/30/2018 16:00:00,61.85
1/31/2018 16:00:00,61.72
2/1/2018 16:00:00,61.52
2/2/2018 16:00:00,60.94
2/5/2018 16:00:00,58.9
2/6/2018 16:00:00,59.88
2/7/2018 16:00:00,59.9
2/8/2018 16:00:00,57.86
2/9/2018 16:00:00,58.64
2/12/2018 16:00:00,59.53
2/13/2018 16:00:00,59.66
2/14/2018 16:00:00,60.02
2/15/2018 16:00:00,60.59
2/16/2018 16:00:00,61.05
2/20/2018 16:00:00,61.16
2/21/2018 16:00:00,61.01
2/22/2018 16:00:00,61.2
2/23/2018 16:00:00,61.9
2/26/2018 16:00:00,62.66
2/27/2018 16:00:00,62.43
2/28/2018 16:00:00,62.12
3/1/2018 16:00:00,61.15
3/2/2018 16:00:00,61.81
3/5/2018 16:00:00,62.95
3/6/2018 16:00:00,62.57
3/7/2018 16:00:00,62.63
3/8/2018 16:00:00,62.93
3/9/2018 16:00:00,63.58
3/12/2018 16:00:00,63.7
3/13/2018 16:00:00,63.91
3/14/2018 16:00:00,63.44
3/15/2018 16:00:00,63.92
3/16/2018 16:00:00,64.27
3/19/2018 16:00:00,63.17
3/20/2018 16:00:00,63.37
3/21/2018 16:00:00,62.39
3/22/2018 16:00:00,60.9
3/23/2018 16:00:00,59.43
3/26/2018 16:00:00,60.65
3/27/2018 16:00:00,59.76
3/28/2018 16:00:00,59.78
3/29/2018 16:00:00,60.46
4/2/2018 16:00:00,59.18
4/3/2018 16:00:00,59.31
4/4/2018 16:00:00,60.01
4/5/2018 16:00:00,60.34
4/6/2018 16:00:00,59.03
4/9/2018 16:00:00,58.99
4/10/2018 16:00:00,59.44
4/11/2018 16:00:00,58.99
4/12/2018 16:00:00,59.6
4/13/2018 16:00:00,59.5
4/16/2018 16:00:00,59.8
4/17/2018 16:00:00,60.34
4/18/2018 16:00:00,60.75
4/19/2018 16:00:00,60.57
4/20/2018 16:00:00,60.49
4/23/2018 16:00:00,60.93
4/24/2018 16:00:00,59.95
4/25/2018 16:00:00,60.06
4/26/2018 16:00:00,61.04
4/27/2018 16:00:00,60.97
4/30/2018 16:00:00,60.44
5/1/2018 16:00:00,60.67
5/2/2018 16:00:00,60.25
5/3/2018 16:00:00,60.01
5/4/2018 16:00:00,60.9
5/7/2018 16:00:00,61.23
5/8/2018 16:00:00,61.46
5/9/2018 16:00:00,61.62
5/10/2018 16:00:00,61.74
5/11/2018 16:00:00,62
5/14/2018 16:00:00,62.16
5/15/2018 16:00:00,62.07
5/16/2018 16:00:00,61.97
5/17/2018 16:00:00,61.94
5/18/2018 16:00:00,62.24
5/22/2018 16:00:00,62.19
5/23/2018 16:00:00,62.39
5/24/2018 16:00:00,62.62
5/25/2018 16:00:00,62.87
5/28/2018 16:00:00,63.16
5/29/2018 16:00:00,62.35
5/30/2018 16:00:00,62.46
5/31/2018 16:00:00,62.47
6/1/2018 16:00:00,63.11
6/4/2018 16:00:00,63.28
6/5/2018 16:00:00,63.54
6/6/2018 16:00:00,63.97
6/7/2018 16:00:00,64.1
6/8/2018 16:00:00,64
6/11/2018 16:00:00,64.4
6/12/2018 16:00:00,64.64
6/13/2018 16:00:00,64.23
6/14/2018 16:00:00,64.91
6/15/2018 16:00:00,65.29
6/18/2018 16:00:00,65.21
6/19/2018 16:00:00,65.43
6/20/2018 16:00:00,65.66
6/21/2018 16:00:00,65.19
