Date,Close
12/11/2015 16:00:00,105.58
12/14/2015 16:00:00,106.15
12/15/2015 16:00:00,106.88
12/16/2015 16:00:00,108.44
12/17/2015 16:00:00,106.38
12/18/2015 16:00:00,104.49
12/21/2015 16:00:00,105.29
12/22/2015 16:00:00,106.1
12/23/2015 16:00:00,107.16
12/24/2015 16:00:00,107.03
12/28/2015 16:00:00,106.98
12/29/2015 16:00:00,108.19
12/30/2015 16:00:00,107.44
12/31/2015 16:00:00,106.39
1/4/2016 16:00:00,104.57
1/5/2016 16:00:00,104.59
1/6/2016 16:00:00,103.44
1/7/2016 16:00:00,100.78
1/8/2016 16:00:00,99.84
1/11/2016 16:00:00,99.94
1/12/2016 16:00:00,100.86
1/13/2016 16:00:00,97.85
1/14/2016 16:00:00,99.36
1/15/2016 16:00:00,97.33
1/19/2016 16:00:00,97.34
1/20/2016 16:00:00,96.61
1/21/2016 16:00:00,97.08
1/22/2016 16:00:00,99.41
1/25/2016 16:00:00,98.09
1/26/2016 16:00:00,99.1
1/27/2016 16:00:00,97.34
1/28/2016 16:00:00,97.86
1/29/2016 16:00:00,100
2/1/2016 16:00:00,100.24
2/2/2016 16:00:00,98.48
2/3/2016 16:00:00,98.72
2/4/2016 16:00:00,98.8
2/5/2016 16:00:00,95.85
2/8/2016 16:00:00,93.99
2/9/2016 16:00:00,94.03
2/10/2016 16:00:00,94.38
2/11/2016 16:00:00,93.55
2/12/2016 16:00:00,95.19
2/16/2016 16:00:00,97.04
2/17/2016 16:00:00,98.97
2/18/2016 16:00:00,98.15
2/19/2016 16:00:00,98.43
2/22/2016 16:00:00,99.87
2/23/2016 16:00:00,98.73
2/24/2016 16:00:00,99.35
2/25/2016 16:00:00,100.46
2/26/2016 16:00:00,100.43
2/29/2016 16:00:00,99.6
3/1/2016 16:00:00,102.36
3/2/2016 16:00:00,102.3
3/3/2016 16:00:00,102.63
3/4/2016 16:00:00,102.86
3/7/2016 16:00:00,102.65
3/8/2016 16:00:00,101.58
3/9/2016 16:00:00,101.97
3/10/2016 16:00:00,102.02
3/11/2016 16:00:00,103.85
3/14/2016 16:00:00,103.92
3/15/2016 16:00:00,103.77
3/16/2016 16:00:00,104.49
3/17/2016 16:00:00,105
3/18/2016 16:00:00,105.43
3/21/2016 16:00:00,105.29
3/22/2016 16:00:00,105.38
3/23/2016 16:00:00,104.69
3/24/2016 16:00:00,104.72
3/28/2016 16:00:00,104.8
3/29/2016 16:00:00,106.16
3/30/2016 16:00:00,106.57
3/31/2016 16:00:00,106.45
4/1/2016 16:00:00,107.33
4/4/2016 16:00:00,107.06
4/5/2016 16:00:00,106.08
4/6/2016 16:00:00,107.44
4/7/2016 16:00:00,106.18
4/8/2016 16:00:00,106.32
4/11/2016 16:00:00,105.86
4/12/2016 16:00:00,106.73
4/13/2016 16:00:00,107.79
4/14/2016 16:00:00,107.74
4/15/2016 16:00:00,107.6
4/18/2016 16:00:00,108.25
4/19/2016 16:00:00,108.13
4/20/2016 16:00:00,108.06
4/21/2016 16:00:00,107.79
4/22/2016 16:00:00,107.51
4/25/2016 16:00:00,107.4
4/26/2016 16:00:00,107.39
4/27/2016 16:00:00,107.08
4/28/2016 16:00:00,106.12
4/29/2016 16:00:00,105.61
5/2/2016 16:00:00,106.59
5/3/2016 16:00:00,105.78
5/4/2016 16:00:00,105.24
5/5/2016 16:00:00,105.24
5/6/2016 16:00:00,105.66
5/9/2016 16:00:00,106.15
5/10/2016 16:00:00,107.41
5/11/2016 16:00:00,106.14
5/12/2016 16:00:00,106.07
5/13/2016 16:00:00,105.34
5/16/2016 16:00:00,106.44
5/17/2016 16:00:00,105.34
5/18/2016 16:00:00,105.32
5/19/2016 16:00:00,104.82
5/20/2016 16:00:00,105.66
5/23/2016 16:00:00,105.56
5/24/2016 16:00:00,107.19
5/25/2016 16:00:00,107.68
5/26/2016 16:00:00,107.79
5/27/2016 16:00:00,108.28
5/31/2016 16:00:00,108.24
6/1/2016 16:00:00,108.33
6/2/2016 16:00:00,108.71
6/3/2016 16:00:00,108.45
6/6/2016 16:00:00,108.74
6/7/2016 16:00:00,108.82
6/8/2016 16:00:00,109.2
6/9/2016 16:00:00,109.08
6/10/2016 16:00:00,107.88
6/13/2016 16:00:00,107.15
6/14/2016 16:00:00,106.81
6/15/2016 16:00:00,106.71
6/16/2016 16:00:00,106.88
6/17/2016 16:00:00,106.19
6/20/2016 16:00:00,106.86
6/21/2016 16:00:00,107.02
6/22/2016 16:00:00,106.79
6/23/2016 16:00:00,108.06
6/24/2016 16:00:00,104.26
6/27/2016 16:00:00,102.32
6/28/2016 16:00:00,104.34
6/29/2016 16:00:00,106.09
6/30/2016 16:00:00,107.2
7/1/2016 16:00:00,107.64
7/5/2016 16:00:00,107.12
7/6/2016 16:00:00,107.69
7/7/2016 16:00:00,107.88
7/8/2016 16:00:00,109.56
7/11/2016 16:00:00,109.97
7/12/2016 16:00:00,110.59
7/13/2016 16:00:00,110.32
7/14/2016 16:00:00,110.96
7/15/2016 16:00:00,110.75
7/18/2016 16:00:00,111.24
7/19/2016 16:00:00,111.03
7/20/2016 16:00:00,111.64
7/21/2016 16:00:00,111.19
7/22/2016 16:00:00,111.61
7/25/2016 16:00:00,111.53
7/26/2016 16:00:00,111.44
7/27/2016 16:00:00,111.7
7/28/2016 16:00:00,112.13
7/29/2016 16:00:00,112.33
8/1/2016 16:00:00,112.6
8/2/2016 16:00:00,111.73
8/3/2016 16:00:00,111.97
8/4/2016 16:00:00,112.15
8/5/2016 16:00:00,112.84
8/8/2016 16:00:00,112.57
8/9/2016 16:00:00,112.84
8/10/2016 16:00:00,112.63
8/11/2016 16:00:00,113.15
8/12/2016 16:00:00,113.1
8/15/2016 16:00:00,113.46
8/16/2016 16:00:00,112.77
8/17/2016 16:00:00,112.83
8/18/2016 16:00:00,113.01
8/19/2016 16:00:00,112.95
8/22/2016 16:00:00,112.99
8/23/2016 16:00:00,113.31
8/24/2016 16:00:00,112.48
8/25/2016 16:00:00,112.3
8/26/2016 16:00:00,112.24
8/29/2016 16:00:00,112.64
8/30/2016 16:00:00,112.22
8/31/2016 16:00:00,111.98
9/1/2016 16:00:00,112.2
9/2/2016 16:00:00,112.61
9/6/2016 16:00:00,113.13
9/7/2016 16:00:00,113.16
9/8/2016 16:00:00,112.55
9/9/2016 16:00:00,109.66
9/12/2016 16:00:00,111.4
9/13/2016 16:00:00,109.6
9/14/2016 16:00:00,109.97
9/15/2016 16:00:00,111.18
9/16/2016 16:00:00,110.79
9/19/2016 16:00:00,110.72
9/20/2016 16:00:00,110.89
9/21/2016 16:00:00,112.04
9/22/2016 16:00:00,112.97
9/23/2016 16:00:00,112.33
9/26/2016 16:00:00,111.45
9/27/2016 16:00:00,112.15
9/28/2016 16:00:00,112.51
9/29/2016 16:00:00,111.54
9/30/2016 16:00:00,112.29
10/3/2016 16:00:00,112.03
10/4/2016 16:00:00,111.55
10/5/2016 16:00:00,111.72
10/6/2016 16:00:00,111.8
10/7/2016 16:00:00,111.41
10/10/2016 16:00:00,111.9
10/11/2016 16:00:00,110.44
10/12/2016 16:00:00,110.62
10/13/2016 16:00:00,110.35
10/14/2016 16:00:00,110.24
10/17/2016 16:00:00,109.81
10/18/2016 16:00:00,110.62
10/19/2016 16:00:00,110.94
10/20/2016 16:00:00,110.86
10/21/2016 16:00:00,111.03
10/24/2016 16:00:00,111.73
10/25/2016 16:00:00,110.94
10/26/2016 16:00:00,110.26
10/27/2016 16:00:00,109.75
10/28/2016 16:00:00,109.45
10/31/2016 16:00:00,109.38
11/1/2016 16:00:00,108.51
11/2/2016 16:00:00,107.7
11/3/2016 16:00:00,107.11
11/4/2016 16:00:00,107.03
11/7/2016 16:00:00,109.4
11/8/2016 16:00:00,110
11/9/2016 16:00:00,110.5
11/10/2016 16:00:00,109.7
11/11/2016 16:00:00,109.53
11/14/2016 16:00:00,108.78
11/15/2016 16:00:00,109.71
11/16/2016 16:00:00,110.04
11/17/2016 16:00:00,110.77
11/18/2016 16:00:00,110.46
11/21/2016 16:00:00,111.42
11/22/2016 16:00:00,111.51
11/23/2016 16:00:00,111.51
11/25/2016 16:00:00,111.83
11/28/2016 16:00:00,111.32
11/29/2016 16:00:00,111.63
11/30/2016 16:00:00,110.71
12/1/2016 16:00:00,109.32
12/2/2016 16:00:00,109.55
12/5/2016 16:00:00,110.39
12/6/2016 16:00:00,110.68
12/7/2016 16:00:00,112.02
12/8/2016 16:00:00,112.35
12/9/2016 16:00:00,112.97
12/12/2016 16:00:00,112.64
12/13/2016 16:00:00,113.61
12/14/2016 16:00:00,112.88
12/15/2016 16:00:00,113.11
12/16/2016 16:00:00,112.81
12/19/2016 16:00:00,113.01
12/20/2016 16:00:00,113.48
12/21/2016 16:00:00,113.23
12/22/2016 16:00:00,112.34
12/23/2016 16:00:00,112.53
12/27/2016 16:00:00,112.91
12/28/2016 16:00:00,112.02
12/29/2016 16:00:00,112.07
12/30/2016 16:00:00,111.48
1/3/2017 16:00:00,112.28
1/4/2017 16:00:00,113.22
1/5/2017 16:00:00,113.45
1/6/2017 16:00:00,114.31
1/9/2017 16:00:00,114.27
1/10/2017 16:00:00,114.31
1/11/2017 16:00:00,114.36
1/12/2017 16:00:00,114.32
1/13/2017 16:00:00,114.63
1/17/2017 16:00:00,114.49
1/18/2017 16:00:00,114.88
1/19/2017 16:00:00,114.56
1/20/2017 16:00:00,114.74
1/23/2017 16:00:00,114.68
1/24/2017 16:00:00,115.3
1/25/2017 16:00:00,116.34
1/26/2017 16:00:00,116.22
1/27/2017 16:00:00,116.08
1/30/2017 16:00:00,115.41
1/31/2017 16:00:00,115.41
2/1/2017 16:00:00,115.84
2/2/2017 16:00:00,116
2/3/2017 16:00:00,116.64
2/6/2017 16:00:00,116.5
2/7/2017 16:00:00,116.74
2/8/2017 16:00:00,117.11
2/9/2017 16:00:00,117.68
2/10/2017 16:00:00,118.07
2/13/2017 16:00:00,118.59
2/14/2017 16:00:00,119.01
2/15/2017 16:00:00,119.65
2/16/2017 16:00:00,119.41
2/17/2017 16:00:00,119.86
2/21/2017 16:00:00,120.5
2/22/2017 16:00:00,120.48
2/23/2017 16:00:00,120.28
2/24/2017 16:00:00,120.61
2/27/2017 16:00:00,120.88
2/28/2017 16:00:00,120.47
3/1/2017 16:00:00,121.96
3/2/2017 16:00:00,121.4
3/3/2017 16:00:00,121.5
3/6/2017 16:00:00,121.17
3/7/2017 16:00:00,120.85
3/8/2017 16:00:00,120.77
3/9/2017 16:00:00,120.83
3/10/2017 16:00:00,121.3
3/13/2017 16:00:00,121.59
3/14/2017 16:00:00,121.19
3/15/2017 16:00:00,122.23
3/16/2017 16:00:00,122.04
3/17/2017 16:00:00,121.96
3/20/2017 16:00:00,121.98
3/21/2017 16:00:00,120.59
3/22/2017 16:00:00,120.99
3/23/2017 16:00:00,120.77
3/24/2017 16:00:00,120.51
3/27/2017 16:00:00,120.51
3/28/2017 16:00:00,121.29
3/29/2017 16:00:00,121.68
3/30/2017 16:00:00,121.7
3/31/2017 16:00:00,121.66
4/3/2017 16:00:00,121.53
4/4/2017 16:00:00,121.49
4/5/2017 16:00:00,121.07
4/6/2017 16:00:00,121.41
4/7/2017 16:00:00,121.41
4/10/2017 16:00:00,121.51
4/11/2017 16:00:00,121.28
4/12/2017 16:00:00,120.88
4/13/2017 16:00:00,120.3
4/17/2017 16:00:00,121.38
4/18/2017 16:00:00,121.29
4/19/2017 16:00:00,121.32
4/20/2017 16:00:00,122.17
4/21/2017 16:00:00,121.95
4/24/2017 16:00:00,123.12
4/25/2017 16:00:00,123.99
4/26/2017 16:00:00,123.95
4/27/2017 16:00:00,124.42
4/28/2017 16:00:00,124.43
5/1/2017 16:00:00,124.99
5/2/2017 16:00:00,125.26
5/3/2017 16:00:00,124.79
5/4/2017 16:00:00,124.97
5/5/2017 16:00:00,125.52
5/8/2017 16:00:00,125.59
5/9/2017 16:00:00,125.76
5/10/2017 16:00:00,125.85
5/11/2017 16:00:00,125.73
5/12/2017 16:00:00,125.82
5/15/2017 16:00:00,126.41
5/16/2017 16:00:00,126.36
5/17/2017 16:00:00,124.12
5/18/2017 16:00:00,124.83
5/19/2017 16:00:00,125.55
5/22/2017 16:00:00,126.37
5/23/2017 16:00:00,126.4
5/24/2017 16:00:00,126.92
5/25/2017 16:00:00,127.84
5/26/2017 16:00:00,127.9
5/30/2017 16:00:00,127.88
5/31/2017 16:00:00,127.92
6/1/2017 16:00:00,128.88
6/2/2017 16:00:00,129.67
6/5/2017 16:00:00,129.57
6/6/2017 16:00:00,129.05
6/7/2017 16:00:00,129.39
6/8/2017 16:00:00,129.33
6/9/2017 16:00:00,127.9
6/12/2017 16:00:00,127.5
6/13/2017 16:00:00,128.34
6/14/2017 16:00:00,128.23
6/15/2017 16:00:00,127.89
6/16/2017 16:00:00,127.77
6/19/2017 16:00:00,129.14
6/20/2017 16:00:00,128.29
6/21/2017 16:00:00,128.76
6/22/2017 16:00:00,128.85
6/23/2017 16:00:00,128.78
6/26/2017 16:00:00,128.57
6/27/2017 16:00:00,127.14
6/28/2017 16:00:00,128.48
6/29/2017 16:00:00,126.88
6/30/2017 16:00:00,127.04
7/3/2017 16:00:00,126.67
7/5/2017 16:00:00,127.11
7/6/2017 16:00:00,125.96
7/7/2017 16:00:00,127.03
7/10/2017 16:00:00,127.42
7/11/2017 16:00:00,127.5
7/12/2017 16:00:00,128.74
7/13/2017 16:00:00,128.93
7/14/2017 16:00:00,129.71
7/17/2017 16:00:00,129.66
7/18/2017 16:00:00,130.07
7/19/2017 16:00:00,130.9
7/20/2017 16:00:00,130.88
7/21/2017 16:00:00,130.96
7/24/2017 16:00:00,131.19
7/25/2017 16:00:00,131.04
7/26/2017 16:00:00,131.38
7/27/2017 16:00:00,130.89
7/28/2017 16:00:00,130.68
7/31/2017 16:00:00,130.27
8/1/2017 16:00:00,130.55
8/2/2017 16:00:00,130.59
8/3/2017 16:00:00,130.21
8/4/2017 16:00:00,130.31
8/7/2017 16:00:00,130.8
8/8/2017 16:00:00,130.4
8/9/2017 16:00:00,130.36
8/10/2017 16:00:00,128.2
8/11/2017 16:00:00,128.75
8/14/2017 16:00:00,130.18
8/15/2017 16:00:00,130.18
8/16/2017 16:00:00,130.59
8/17/2017 16:00:00,128.48
8/18/2017 16:00:00,128.24
8/21/2017 16:00:00,128.43
8/22/2017 16:00:00,129.91
8/23/2017 16:00:00,129.42
8/24/2017 16:00:00,129.1
8/25/2017 16:00:00,129.18
8/28/2017 16:00:00,129.44
8/29/2017 16:00:00,129.71
8/30/2017 16:00:00,130.76
8/31/2017 16:00:00,131.8
9/1/2017 16:00:00,131.95
9/5/2017 16:00:00,131.24
9/6/2017 16:00:00,131.7
9/7/2017 16:00:00,132.12
9/8/2017 16:00:00,131.78
9/11/2017 16:00:00,132.94
9/12/2017 16:00:00,133.25
9/13/2017 16:00:00,133.16
9/14/2017 16:00:00,132.91
9/15/2017 16:00:00,132.86
9/18/2017 16:00:00,132.91
9/19/2017 16:00:00,132.86
9/20/2017 16:00:00,132.75
9/21/2017 16:00:00,132.23
9/22/2017 16:00:00,131.79
9/25/2017 16:00:00,131.01
9/26/2017 16:00:00,131.15
9/27/2017 16:00:00,131.89
9/28/2017 16:00:00,132.06
9/29/2017 16:00:00,132.75
10/2/2017 16:00:00,133.04
10/3/2017 16:00:00,133.26
10/4/2017 16:00:00,133.57
10/5/2017 16:00:00,134.44
10/6/2017 16:00:00,134.44
10/9/2017 16:00:00,134.33
10/10/2017 16:00:00,134.53
10/11/2017 16:00:00,134.98
10/12/2017 16:00:00,134.94
10/13/2017 16:00:00,135.17
10/16/2017 16:00:00,135.29
10/17/2017 16:00:00,135.3
10/18/2017 16:00:00,135.21
10/19/2017 16:00:00,134.99
10/20/2017 16:00:00,135.39
10/23/2017 16:00:00,134.59
10/24/2017 16:00:00,134.84
10/25/2017 16:00:00,134.38
10/26/2017 16:00:00,134.3
10/27/2017 16:00:00,136.21
10/30/2017 16:00:00,136.17
10/31/2017 16:00:00,136.59
11/1/2017 16:00:00,136.58
11/2/2017 16:00:00,136.24
11/3/2017 16:00:00,137.18
11/6/2017 16:00:00,137.53
11/7/2017 16:00:00,137.68
11/8/2017 16:00:00,138.18
11/9/2017 16:00:00,137.63
11/10/2017 16:00:00,137.67
11/13/2017 16:00:00,137.85
11/14/2017 16:00:00,137.55
11/15/2017 16:00:00,136.69
11/16/2017 16:00:00,138.09
11/17/2017 16:00:00,137.66
11/20/2017 16:00:00,137.81
11/21/2017 16:00:00,139.08
11/22/2017 16:00:00,138.98
11/24/2017 16:00:00,139.54
11/27/2017 16:00:00,139.41
11/28/2017 16:00:00,140.02
11/29/2017 16:00:00,138.71
11/30/2017 16:00:00,139.9
12/1/2017 16:00:00,139.5
12/4/2017 16:00:00,138.6
12/5/2017 16:00:00,138.43
12/6/2017 16:00:00,138.64
12/7/2017 16:00:00,139.29
12/8/2017 16:00:00,139.87
12/11/2017 16:00:00,140.41
12/12/2017 16:00:00,140.38
12/13/2017 16:00:00,140.61
12/14/2017 16:00:00,140.37
12/15/2017 16:00:00,141.54
12/18/2017 16:00:00,142.54
12/19/2017 16:00:00,141.93
12/20/2017 16:00:00,141.64
12/21/2017 16:00:00,141.24
12/22/2017 16:00:00,141.14
12/26/2017 16:00:00,140.95
12/27/2017 16:00:00,141.05
12/28/2017 16:00:00,141.3
12/29/2017 16:00:00,140.65
1/2/2018 16:00:00,142.25
1/3/2018 16:00:00,143.58
1/4/2018 16:00:00,143.97
1/5/2018 16:00:00,145.18
1/8/2018 16:00:00,145.65
1/9/2018 16:00:00,145.95
1/10/2018 16:00:00,145.56
1/11/2018 16:00:00,146.61
1/12/2018 16:00:00,147.46
1/16/2018 16:00:00,146.93
1/17/2018 16:00:00,148.4
1/18/2018 16:00:00,148.28
1/19/2018 16:00:00,149.15
1/22/2018 16:00:00,150.41
1/23/2018 16:00:00,151.23
1/24/2018 16:00:00,150.77
1/25/2018 16:00:00,150.62
1/26/2018 16:00:00,152.38
1/29/2018 16:00:00,151.24
1/30/2018 16:00:00,149.99
1/31/2018 16:00:00,150.25
2/1/2018 16:00:00,149.67
2/2/2018 16:00:00,146.65
2/5/2018 16:00:00,140.8
2/6/2018 16:00:00,143.99
2/7/2018 16:00:00,142.86
2/8/2018 16:00:00,137.46
2/9/2018 16:00:00,139.41
2/12/2018 16:00:00,141.58
2/13/2018 16:00:00,141.98
2/14/2018 16:00:00,144.17
2/15/2018 16:00:00,146.28
2/16/2018 16:00:00,146.16
2/20/2018 16:00:00,145.61
2/21/2018 16:00:00,145.09
2/22/2018 16:00:00,145.25
2/23/2018 16:00:00,147.7
2/26/2018 16:00:00,149.28
2/27/2018 16:00:00,147.15
2/28/2018 16:00:00,145.86
3/1/2018 16:00:00,143.92
3/2/2018 16:00:00,144.86
3/5/2018 16:00:00,146.48
3/6/2018 16:00:00,147.11
3/7/2018 16:00:00,147.36
3/8/2018 16:00:00,148.27
3/9/2018 16:00:00,150.89
3/12/2018 16:00:00,151.11
3/13/2018 16:00:00,150.05
3/14/2018 16:00:00,149.62
3/15/2018 16:00:00,149.39
3/16/2018 16:00:00,149.29
3/19/2018 16:00:00,146.93
3/20/2018 16:00:00,147.58
3/21/2018 16:00:00,147.13
3/22/2018 16:00:00,143.06
3/23/2018 16:00:00,140
3/26/2018 16:00:00,143.82
3/27/2018 16:00:00,140.38
3/28/2018 16:00:00,139.6
3/29/2018 16:00:00,141.88
4/2/2018 16:00:00,138.4
4/3/2018 16:00:00,139.97
4/4/2018 16:00:00,141.63
4/5/2018 16:00:00,142.69
4/6/2018 16:00:00,139.41
4/9/2018 16:00:00,139.88
4/10/2018 16:00:00,142.39
4/11/2018 16:00:00,141.83
4/12/2018 16:00:00,142.81
4/13/2018 16:00:00,142.49
4/16/2018 16:00:00,143.52
4/17/2018 16:00:00,145.81
4/18/2018 16:00:00,146.11
4/19/2018 16:00:00,144.74
4/20/2018 16:00:00,143.12
4/23/2018 16:00:00,142.85
4/24/2018 16:00:00,140.15
4/25/2018 16:00:00,140.44
4/26/2018 16:00:00,142.87
4/27/2018 16:00:00,142.87
4/30/2018 16:00:00,142.27
5/1/2018 16:00:00,143.21
5/2/2018 16:00:00,142.68
5/3/2018 16:00:00,142.65
5/4/2018 16:00:00,144.78
5/7/2018 16:00:00,145.61
5/8/2018 16:00:00,145.69
5/9/2018 16:00:00,147.2
5/10/2018 16:00:00,148.55
5/11/2018 16:00:00,148.72
5/14/2018 16:00:00,148.62
5/15/2018 16:00:00,147.24
5/16/2018 16:00:00,147.94
5/17/2018 16:00:00,147.86
5/18/2018 16:00:00,147.73
5/21/2018 16:00:00,148.71
5/22/2018 16:00:00,148
5/23/2018 16:00:00,148.95
5/24/2018 16:00:00,148.87
5/25/2018 16:00:00,148.65
5/29/2018 16:00:00,147.53
5/30/2018 16:00:00,149.2
5/31/2018 16:00:00,148.51
6/1/2018 16:00:00,150.29
6/4/2018 16:00:00,151.38
6/5/2018 16:00:00,151.76
6/6/2018 16:00:00,152.95
